time_period,time_identifier,geographic_level,country_code,country_name,version,establishment_type,gender,subject,total_exam_entries,grade,percentage_achieving
201314,Academic year,National,E92000001,England,Final,All schools,Boys,Drama,27225,E,9.4
201314,Academic year,National,E92000001,England,Final,All schools,Girls,Drama,43759,E,5.6
201314,Academic year,National,E92000001,England,Final,All schools,Total,Drama,70984,E,7
201314,Academic year,National,E92000001,England,Final,All schools,Boys,Drama,27225,F,4.3
201314,Academic year,National,E92000001,England,Final,All schools,Girls,Drama,43759,F,2.3
201314,Academic year,National,E92000001,England,Final,All schools,Total,Drama,70984,F,3
201314,Academic year,National,E92000001,England,Final,All schools,Boys,Drama,27225,G,1.8
201314,Academic year,National,E92000001,England,Final,All schools,Girls,Drama,43759,G,0.9
201314,Academic year,National,E92000001,England,Final,All schools,Total,Drama,70984,G,1.2
201314,Academic year,National,E92000001,England,Final,All schools,Boys,Drama,27225,Covid impacted,z
201314,Academic year,National,E92000001,England,Final,All schools,Girls,Drama,43759,Covid impacted,z
201314,Academic year,National,E92000001,England,Final,All schools,Total,Drama,70984,Covid impacted,z
201314,Academic year,National,E92000001,England,Final,All schools,Boys,Economics,3481,91AstarG,98.5
201314,Academic year,National,E92000001,England,Final,All schools,Girls,Economics,1445,91AstarG,98.5
201314,Academic year,National,E92000001,England,Final,All schools,Total,Economics,4926,91AstarG,98.5
201314,Academic year,National,E92000001,England,Final,All schools,Boys,Economics,3481,94AstarC,79.2
201314,Academic year,National,E92000001,England,Final,All schools,Girls,Economics,1445,94AstarC,79
201314,Academic year,National,E92000001,England,Final,All schools,Total,Economics,4926,94AstarC,79.1
201314,Academic year,National,E92000001,England,Final,All schools,Boys,Economics,3481,97AstarA,30.5
201314,Academic year,National,E92000001,England,Final,All schools,Girls,Economics,1445,97AstarA,31.6
201314,Academic year,National,E92000001,England,Final,All schools,Total,Economics,4926,97AstarA,30.8
201314,Academic year,National,E92000001,England,Final,All schools,Boys,Economics,3481,9 to 5,z
201314,Academic year,National,E92000001,England,Final,All schools,Girls,Economics,1445,9 to 5,z
201314,Academic year,National,E92000001,England,Final,All schools,Total,Economics,4926,9 to 5,z
201314,Academic year,National,E92000001,England,Final,All schools,Boys,Economics,3481,Astar,6.7
201314,Academic year,National,E92000001,England,Final,All schools,Girls,Economics,1445,Astar,5.3
201314,Academic year,National,E92000001,England,Final,All schools,Total,Economics,4926,Astar,6.3
201314,Academic year,National,E92000001,England,Final,All schools,Boys,Economics,3481,A,23.8
201314,Academic year,National,E92000001,England,Final,All schools,Girls,Economics,1445,A,26.3
201314,Academic year,National,E92000001,England,Final,All schools,Total,Economics,4926,A,24.5
201314,Academic year,National,E92000001,England,Final,All schools,Boys,Economics,3481,B,30
201314,Academic year,National,E92000001,England,Final,All schools,Girls,Economics,1445,B,28.8
201314,Academic year,National,E92000001,England,Final,All schools,Total,Economics,4926,B,29.6
201314,Academic year,National,E92000001,England,Final,All schools,Boys,Economics,3481,C,18.7
201314,Academic year,National,E92000001,England,Final,All schools,Girls,Economics,1445,C,18.6
201314,Academic year,National,E92000001,England,Final,All schools,Total,Economics,4926,C,18.7
201314,Academic year,National,E92000001,England,Final,All schools,Boys,Economics,3481,D,9.5
201314,Academic year,National,E92000001,England,Final,All schools,Girls,Economics,1445,D,10.4
201314,Academic year,National,E92000001,England,Final,All schools,Total,Economics,4926,D,9.8
201314,Academic year,National,E92000001,England,Final,All schools,Boys,Economics,3481,E,5.4
201314,Academic year,National,E92000001,England,Final,All schools,Girls,Economics,1445,E,5.3
201314,Academic year,National,E92000001,England,Final,All schools,Total,Economics,4926,E,5.4
201314,Academic year,National,E92000001,England,Final,All schools,Boys,Economics,3481,F,3
201314,Academic year,National,E92000001,England,Final,All schools,Girls,Economics,1445,F,2.1
201314,Academic year,National,E92000001,England,Final,All schools,Total,Economics,4926,F,2.7
201314,Academic year,National,E92000001,England,Final,All schools,Boys,Economics,3481,G,1.5
201314,Academic year,National,E92000001,England,Final,All schools,Girls,Economics,1445,G,1.7
201314,Academic year,National,E92000001,England,Final,All schools,Total,Economics,4926,G,1.5
201314,Academic year,National,E92000001,England,Final,All schools,Boys,Economics,3481,Covid impacted,z
201314,Academic year,National,E92000001,England,Final,All schools,Girls,Economics,1445,Covid impacted,z
201314,Academic year,National,E92000001,England,Final,All schools,Total,Economics,4926,Covid impacted,z
201314,Academic year,National,E92000001,England,Final,All schools,Boys,English,229932,91AstarG,98.8
201314,Academic year,National,E92000001,England,Final,All schools,Girls,English,234257,91AstarG,99.3
201314,Academic year,National,E92000001,England,Final,All schools,Total,English,464189,91AstarG,99.1
201314,Academic year,National,E92000001,England,Final,All schools,Boys,English,229932,94AstarC,64.7
201314,Academic year,National,E92000001,England,Final,All schools,Girls,English,234257,94AstarC,79.8
201314,Academic year,National,E92000001,England,Final,All schools,Total,English,464189,94AstarC,72.4
201314,Academic year,National,E92000001,England,Final,All schools,Boys,English,229932,97AstarA,12.1
201314,Academic year,National,E92000001,England,Final,All schools,Girls,English,234257,97AstarA,22.9
201314,Academic year,National,E92000001,England,Final,All schools,Total,English,464189,97AstarA,17.6
201314,Academic year,National,E92000001,England,Final,All schools,Boys,English,229932,9 to 5,z
201314,Academic year,National,E92000001,England,Final,All schools,Girls,English,234257,9 to 5,z
201314,Academic year,National,E92000001,England,Final,All schools,Total,English,464189,9 to 5,z
201314,Academic year,National,E92000001,England,Final,All schools,Boys,English,229932,Astar,2.7
201314,Academic year,National,E92000001,England,Final,All schools,Girls,English,234257,Astar,5.9
201314,Academic year,National,E92000001,England,Final,All schools,Total,English,464189,Astar,4.3
201314,Academic year,National,E92000001,England,Final,All schools,Boys,English,229932,A,9.5
201314,Academic year,National,E92000001,England,Final,All schools,Girls,English,234257,A,17
201314,Academic year,National,E92000001,England,Final,All schools,Total,English,464189,A,13.3
201314,Academic year,National,E92000001,England,Final,All schools,Boys,English,229932,B,21.1
201314,Academic year,National,E92000001,England,Final,All schools,Girls,English,234257,B,28.1
201314,Academic year,National,E92000001,England,Final,All schools,Total,English,464189,B,24.6
201314,Academic year,National,E92000001,England,Final,All schools,Boys,English,229932,C,31.5
201314,Academic year,National,E92000001,England,Final,All schools,Girls,English,234257,C,28.8
201314,Academic year,National,E92000001,England,Final,All schools,Total,English,464189,C,30.1
201314,Academic year,National,E92000001,England,Final,All schools,Boys,English,229932,D,19.7
201314,Academic year,National,E92000001,England,Final,All schools,Girls,English,234257,D,13
201314,Academic year,National,E92000001,England,Final,All schools,Total,English,464189,D,16.3
201314,Academic year,National,E92000001,England,Final,All schools,Boys,English,229932,E,9.1
201314,Academic year,National,E92000001,England,Final,All schools,Girls,English,234257,E,4.4
201314,Academic year,National,E92000001,England,Final,All schools,Total,English,464189,E,6.7
201314,Academic year,National,E92000001,England,Final,All schools,Boys,English,229932,F,3.8
201314,Academic year,National,E92000001,England,Final,All schools,Girls,English,234257,F,1.5
201314,Academic year,National,E92000001,England,Final,All schools,Total,English,464189,F,2.7
201314,Academic year,National,E92000001,England,Final,All schools,Boys,English,229932,G,1.5
201314,Academic year,National,E92000001,England,Final,All schools,Girls,English,234257,G,0.6
201314,Academic year,National,E92000001,England,Final,All schools,Total,English,464189,G,1
201314,Academic year,National,E92000001,England,Final,All schools,Boys,English,229932,Covid impacted,z
201314,Academic year,National,E92000001,England,Final,All schools,Girls,English,234257,Covid impacted,z
201314,Academic year,National,E92000001,England,Final,All schools,Total,English,464189,Covid impacted,z
201314,Academic year,National,E92000001,England,Final,All schools,Boys,English Literature,193518,91AstarG,98.9
201314,Academic year,National,E92000001,England,Final,All schools,Girls,English Literature,214587,91AstarG,99.4
201314,Academic year,National,E92000001,England,Final,All schools,Total,English Literature,408105,91AstarG,99.2
201314,Academic year,National,E92000001,England,Final,All schools,Boys,English Literature,193518,94AstarC,70.4
201314,Academic year,National,E92000001,England,Final,All schools,Girls,English Literature,214587,94AstarC,84
201314,Academic year,National,E92000001,England,Final,All schools,Total,English Literature,408105,94AstarC,77.5
201314,Academic year,National,E92000001,England,Final,All schools,Boys,English Literature,193518,97AstarA,16.8
201314,Academic year,National,E92000001,England,Final,All schools,Girls,English Literature,214587,97AstarA,29.2
201314,Academic year,National,E92000001,England,Final,All schools,Total,English Literature,408105,97AstarA,23.3
201314,Academic year,National,E92000001,England,Final,All schools,Boys,English Literature,193518,9 to 5,z
201314,Academic year,National,E92000001,England,Final,All schools,Girls,English Literature,214587,9 to 5,z
201314,Academic year,National,E92000001,England,Final,All schools,Total,English Literature,408105,9 to 5,z
201314,Academic year,National,E92000001,England,Final,All schools,Boys,English Literature,193518,Astar,3.7
201314,Academic year,National,E92000001,England,Final,All schools,Girls,English Literature,214587,Astar,7.6
201314,Academic year,National,E92000001,England,Final,All schools,Total,English Literature,408105,Astar,5.7
201314,Academic year,National,E92000001,England,Final,All schools,Boys,English Literature,193518,A,13.1
201314,Academic year,National,E92000001,England,Final,All schools,Girls,English Literature,214587,A,21.6
201314,Academic year,National,E92000001,England,Final,All schools,Total,English Literature,408105,A,17.6
201314,Academic year,National,E92000001,England,Final,All schools,Boys,English Literature,193518,B,26.1
201314,Academic year,National,E92000001,England,Final,All schools,Girls,English Literature,214587,B,31.7
201314,Academic year,National,E92000001,England,Final,All schools,Total,English Literature,408105,B,29
201314,Academic year,National,E92000001,England,Final,All schools,Boys,English Literature,193518,C,27.5
201314,Academic year,National,E92000001,England,Final,All schools,Girls,English Literature,214587,C,23.2
201314,Academic year,National,E92000001,England,Final,All schools,Total,English Literature,408105,C,25.2
201314,Academic year,National,E92000001,England,Final,All schools,Boys,English Literature,193518,D,17
201314,Academic year,National,E92000001,England,Final,All schools,Girls,English Literature,214587,D,10.3
201314,Academic year,National,E92000001,England,Final,All schools,Total,English Literature,408105,D,13.4
201314,Academic year,National,E92000001,England,Final,All schools,Boys,English Literature,193518,E,7.5
201314,Academic year,National,E92000001,England,Final,All schools,Girls,English Literature,214587,E,3.5
201314,Academic year,National,E92000001,England,Final,All schools,Total,English Literature,408105,E,5.4
201314,Academic year,National,E92000001,England,Final,All schools,Boys,English Literature,193518,F,3
201314,Academic year,National,E92000001,England,Final,All schools,Girls,English Literature,214587,F,1.2
201314,Academic year,National,E92000001,England,Final,All schools,Total,English Literature,408105,F,2
201314,Academic year,National,E92000001,England,Final,All schools,Boys,English Literature,193518,G,1.1
201314,Academic year,National,E92000001,England,Final,All schools,Girls,English Literature,214587,G,0.4
201314,Academic year,National,E92000001,England,Final,All schools,Total,English Literature,408105,G,0.7
201314,Academic year,National,E92000001,England,Final,All schools,Boys,English Literature,193518,Covid impacted,z
201314,Academic year,National,E92000001,England,Final,All schools,Girls,English Literature,214587,Covid impacted,z
201314,Academic year,National,E92000001,England,Final,All schools,Total,English Literature,408105,Covid impacted,z
201314,Academic year,National,E92000001,England,Final,All schools,Boys,English Studies,445,91AstarG,97.3
201314,Academic year,National,E92000001,England,Final,All schools,Girls,English Studies,338,91AstarG,96.4
201314,Academic year,National,E92000001,England,Final,All schools,Total,English Studies,783,91AstarG,96.9
201314,Academic year,National,E92000001,England,Final,All schools,Boys,English Studies,445,94AstarC,37.5
201314,Academic year,National,E92000001,England,Final,All schools,Girls,English Studies,338,94AstarC,51.2
201314,Academic year,National,E92000001,England,Final,All schools,Total,English Studies,783,94AstarC,43.4
201314,Academic year,National,E92000001,England,Final,All schools,Boys,English Studies,445,97AstarA,1.6
201314,Academic year,National,E92000001,England,Final,All schools,Girls,English Studies,338,97AstarA,3.6
201314,Academic year,National,E92000001,England,Final,All schools,Total,English Studies,783,97AstarA,2.4
201314,Academic year,National,E92000001,England,Final,All schools,Boys,English Studies,445,9 to 5,z
201314,Academic year,National,E92000001,England,Final,All schools,Girls,English Studies,338,9 to 5,z
201314,Academic year,National,E92000001,England,Final,All schools,Total,English Studies,783,9 to 5,z
201314,Academic year,National,E92000001,England,Final,All schools,Boys,English Studies,445,Astar,0
201314,Academic year,National,E92000001,England,Final,All schools,Girls,English Studies,338,Astar,0
201314,Academic year,National,E92000001,England,Final,All schools,Total,English Studies,783,Astar,0
201314,Academic year,National,E92000001,England,Final,All schools,Boys,English Studies,445,A,1.6
201314,Academic year,National,E92000001,England,Final,All schools,Girls,English Studies,338,A,3.6
201314,Academic year,National,E92000001,England,Final,All schools,Total,English Studies,783,A,2.4
201314,Academic year,National,E92000001,England,Final,All schools,Boys,English Studies,445,B,9.4
201314,Academic year,National,E92000001,England,Final,All schools,Girls,English Studies,338,B,16.9
201314,Academic year,National,E92000001,England,Final,All schools,Total,English Studies,783,B,12.6
201314,Academic year,National,E92000001,England,Final,All schools,Boys,English Studies,445,C,26.5
201314,Academic year,National,E92000001,England,Final,All schools,Girls,English Studies,338,C,30.8
201314,Academic year,National,E92000001,England,Final,All schools,Total,English Studies,783,C,28.4
201314,Academic year,National,E92000001,England,Final,All schools,Boys,English Studies,445,D,22.7
201314,Academic year,National,E92000001,England,Final,All schools,Girls,English Studies,338,D,17.8
201314,Academic year,National,E92000001,England,Final,All schools,Total,English Studies,783,D,20.6
201314,Academic year,National,E92000001,England,Final,All schools,Boys,English Studies,445,E,19.1
201314,Academic year,National,E92000001,England,Final,All schools,Girls,English Studies,338,E,10.9
201314,Academic year,National,E92000001,England,Final,All schools,Total,English Studies,783,E,15.6
201314,Academic year,National,E92000001,England,Final,All schools,Boys,English Studies,445,F,11.9
201314,Academic year,National,E92000001,England,Final,All schools,Girls,English Studies,338,F,11.8
201314,Academic year,National,E92000001,England,Final,All schools,Total,English Studies,783,F,11.9
201314,Academic year,National,E92000001,England,Final,All schools,Boys,English Studies,445,G,6.1
201314,Academic year,National,E92000001,England,Final,All schools,Girls,English Studies,338,G,4.7
201314,Academic year,National,E92000001,England,Final,All schools,Total,English Studies,783,G,5.5
201314,Academic year,National,E92000001,England,Final,All schools,Boys,English Studies,445,Covid impacted,z
201314,Academic year,National,E92000001,England,Final,All schools,Girls,English Studies,338,Covid impacted,z
201314,Academic year,National,E92000001,England,Final,All schools,Total,English Studies,783,Covid impacted,z
201314,Academic year,National,E92000001,England,Final,All schools,Boys,French,69121,91AstarG,99.5
201314,Academic year,National,E92000001,England,Final,All schools,Girls,French,91834,91AstarG,99.7
201314,Academic year,National,E92000001,England,Final,All schools,Total,French,160955,91AstarG,99.6
201314,Academic year,National,E92000001,England,Final,All schools,Boys,French,69121,94AstarC,62.5
201314,Academic year,National,E92000001,England,Final,All schools,Girls,French,91834,94AstarC,74
201314,Academic year,National,E92000001,England,Final,All schools,Total,French,160955,94AstarC,69
201314,Academic year,National,E92000001,England,Final,All schools,Boys,French,69121,97AstarA,18.5
201314,Academic year,National,E92000001,England,Final,All schools,Girls,French,91834,97AstarA,26.4
201314,Academic year,National,E92000001,England,Final,All schools,Total,French,160955,97AstarA,23
201314,Academic year,National,E92000001,England,Final,All schools,Boys,French,69121,9 to 5,z
201314,Academic year,National,E92000001,England,Final,All schools,Girls,French,91834,9 to 5,z
201314,Academic year,National,E92000001,England,Final,All schools,Total,French,160955,9 to 5,z
201314,Academic year,National,E92000001,England,Final,All schools,Boys,French,69121,Astar,7.3
201314,Academic year,National,E92000001,England,Final,All schools,Girls,French,91834,Astar,11
201314,Academic year,National,E92000001,England,Final,All schools,Total,French,160955,Astar,9.4
201314,Academic year,National,E92000001,England,Final,All schools,Boys,French,69121,A,11.2
201314,Academic year,National,E92000001,England,Final,All schools,Girls,French,91834,A,15.4
201314,Academic year,National,E92000001,England,Final,All schools,Total,French,160955,A,13.6
201314,Academic year,National,E92000001,England,Final,All schools,Boys,French,69121,B,16.8
201314,Academic year,National,E92000001,England,Final,All schools,Girls,French,91834,B,20.5
201314,Academic year,National,E92000001,England,Final,All schools,Total,French,160955,B,18.9
201314,Academic year,National,E92000001,England,Final,All schools,Boys,French,69121,C,27.2
201314,Academic year,National,E92000001,England,Final,All schools,Girls,French,91834,C,27.1
201314,Academic year,National,E92000001,England,Final,All schools,Total,French,160955,C,27.1
201314,Academic year,National,E92000001,England,Final,All schools,Boys,French,69121,D,22.1
201314,Academic year,National,E92000001,England,Final,All schools,Girls,French,91834,D,17.3
201314,Academic year,National,E92000001,England,Final,All schools,Total,French,160955,D,19.4
201314,Academic year,National,E92000001,England,Final,All schools,Boys,French,69121,E,9.9
201314,Academic year,National,E92000001,England,Final,All schools,Girls,French,91834,E,5.9
201314,Academic year,National,E92000001,England,Final,All schools,Total,French,160955,E,7.6
201314,Academic year,National,E92000001,England,Final,All schools,Boys,French,69121,F,3.6
201314,Academic year,National,E92000001,England,Final,All schools,Girls,French,91834,F,1.9
201314,Academic year,National,E92000001,England,Final,All schools,Total,French,160955,F,2.6
201314,Academic year,National,E92000001,England,Final,All schools,Boys,French,69121,G,1.3
201314,Academic year,National,E92000001,England,Final,All schools,Girls,French,91834,G,0.6
201314,Academic year,National,E92000001,England,Final,All schools,Total,French,160955,G,0.9
201314,Academic year,National,E92000001,England,Final,All schools,Boys,French,69121,Covid impacted,z
201314,Academic year,National,E92000001,England,Final,All schools,Girls,French,91834,Covid impacted,z
201314,Academic year,National,E92000001,England,Final,All schools,Total,French,160955,Covid impacted,z
201314,Academic year,National,E92000001,England,Final,All schools,Boys,Further Additional Science,10607,91AstarG,99.7
201314,Academic year,National,E92000001,England,Final,All schools,Girls,Further Additional Science,10429,91AstarG,99.8
201314,Academic year,National,E92000001,England,Final,All schools,Total,Further Additional Science,21036,91AstarG,99.8
201314,Academic year,National,E92000001,England,Final,All schools,Boys,Further Additional Science,10607,94AstarC,82.9
201314,Academic year,National,E92000001,England,Final,All schools,Girls,Further Additional Science,10429,94AstarC,85.7
201314,Academic year,National,E92000001,England,Final,All schools,Total,Further Additional Science,21036,94AstarC,84.3
201314,Academic year,National,E92000001,England,Final,All schools,Boys,Further Additional Science,10607,97AstarA,30.7
201314,Academic year,National,E92000001,England,Final,All schools,Girls,Further Additional Science,10429,97AstarA,34
201314,Academic year,National,E92000001,England,Final,All schools,Total,Further Additional Science,21036,97AstarA,32.4
201314,Academic year,National,E92000001,England,Final,All schools,Boys,Further Additional Science,10607,9 to 5,z
201314,Academic year,National,E92000001,England,Final,All schools,Girls,Further Additional Science,10429,9 to 5,z
201314,Academic year,National,E92000001,England,Final,All schools,Total,Further Additional Science,21036,9 to 5,z
201314,Academic year,National,E92000001,England,Final,All schools,Boys,Further Additional Science,10607,Astar,10
201314,Academic year,National,E92000001,England,Final,All schools,Girls,Further Additional Science,10429,Astar,11.6
201314,Academic year,National,E92000001,England,Final,All schools,Total,Further Additional Science,21036,Astar,10.8
201314,Academic year,National,E92000001,England,Final,All schools,Boys,Further Additional Science,10607,A,20.7
201314,Academic year,National,E92000001,England,Final,All schools,Girls,Further Additional Science,10429,A,22.5
201314,Academic year,National,E92000001,England,Final,All schools,Total,Further Additional Science,21036,A,21.6
201314,Academic year,National,E92000001,England,Final,All schools,Boys,Further Additional Science,10607,B,27.1
201314,Academic year,National,E92000001,England,Final,All schools,Girls,Further Additional Science,10429,B,28
201314,Academic year,National,E92000001,England,Final,All schools,Total,Further Additional Science,21036,B,27.5
201314,Academic year,National,E92000001,England,Final,All schools,Boys,Further Additional Science,10607,C,25.1
201314,Academic year,National,E92000001,England,Final,All schools,Girls,Further Additional Science,10429,C,23.7
201314,Academic year,National,E92000001,England,Final,All schools,Total,Further Additional Science,21036,C,24.4
201314,Academic year,National,E92000001,England,Final,All schools,Boys,Further Additional Science,10607,D,12.2
201314,Academic year,National,E92000001,England,Final,All schools,Girls,Further Additional Science,10429,D,10.6
201314,Academic year,National,E92000001,England,Final,All schools,Total,Further Additional Science,21036,D,11.4
201314,Academic year,National,E92000001,England,Final,All schools,Boys,Further Additional Science,10607,E,3.6
201314,Academic year,National,E92000001,England,Final,All schools,Girls,Further Additional Science,10429,E,2.8
201314,Academic year,National,E92000001,England,Final,All schools,Total,Further Additional Science,21036,E,3.2
201314,Academic year,National,E92000001,England,Final,All schools,Boys,Further Additional Science,10607,F,0.8
201314,Academic year,National,E92000001,England,Final,All schools,Girls,Further Additional Science,10429,F,0.5
201314,Academic year,National,E92000001,England,Final,All schools,Total,Further Additional Science,21036,F,0.6
201314,Academic year,National,E92000001,England,Final,All schools,Boys,Further Additional Science,10607,G,0.2
201314,Academic year,National,E92000001,England,Final,All schools,Girls,Further Additional Science,10429,G,0.2
201314,Academic year,National,E92000001,England,Final,All schools,Total,Further Additional Science,21036,G,0.2
201314,Academic year,National,E92000001,England,Final,All schools,Boys,Further Additional Science,10607,Covid impacted,z
201314,Academic year,National,E92000001,England,Final,All schools,Girls,Further Additional Science,10429,Covid impacted,z
201314,Academic year,National,E92000001,England,Final,All schools,Total,Further Additional Science,21036,Covid impacted,z
201314,Academic year,National,E92000001,England,Final,All schools,Boys,General Studies,4595,91AstarG,90.6
201314,Academic year,National,E92000001,England,Final,All schools,Girls,General Studies,4421,91AstarG,94.5
201314,Academic year,National,E92000001,England,Final,All schools,Total,General Studies,9016,91AstarG,92.5
201314,Academic year,National,E92000001,England,Final,All schools,Boys,General Studies,4595,94AstarC,34.9
201314,Academic year,National,E92000001,England,Final,All schools,Girls,General Studies,4421,94AstarC,45.7
201314,Academic year,National,E92000001,England,Final,All schools,Total,General Studies,9016,94AstarC,40.2
201314,Academic year,National,E92000001,England,Final,All schools,Boys,General Studies,4595,97AstarA,7.6
201314,Academic year,National,E92000001,England,Final,All schools,Girls,General Studies,4421,97AstarA,12.1
201314,Academic year,National,E92000001,England,Final,All schools,Total,General Studies,9016,97AstarA,9.8
201314,Academic year,National,E92000001,England,Final,All schools,Boys,General Studies,4595,9 to 5,z
201314,Academic year,National,E92000001,England,Final,All schools,Girls,General Studies,4421,9 to 5,z
201314,Academic year,National,E92000001,England,Final,All schools,Total,General Studies,9016,9 to 5,z
201314,Academic year,National,E92000001,England,Final,All schools,Boys,General Studies,4595,Astar,1.6
201314,Academic year,National,E92000001,England,Final,All schools,Girls,General Studies,4421,Astar,2.7
201314,Academic year,National,E92000001,England,Final,All schools,Total,General Studies,9016,Astar,2.1
201314,Academic year,National,E92000001,England,Final,All schools,Boys,General Studies,4595,A,6
201314,Academic year,National,E92000001,England,Final,All schools,Girls,General Studies,4421,A,9.5
201314,Academic year,National,E92000001,England,Final,All schools,Total,General Studies,9016,A,7.7
201314,Academic year,National,E92000001,England,Final,All schools,Boys,General Studies,4595,B,11.4
201314,Academic year,National,E92000001,England,Final,All schools,Girls,General Studies,4421,B,14.1
201314,Academic year,National,E92000001,England,Final,All schools,Total,General Studies,9016,B,12.7
201314,Academic year,National,E92000001,England,Final,All schools,Boys,General Studies,4595,C,16
201314,Academic year,National,E92000001,England,Final,All schools,Girls,General Studies,4421,C,19.5
201314,Academic year,National,E92000001,England,Final,All schools,Total,General Studies,9016,C,17.7
201314,Academic year,National,E92000001,England,Final,All schools,Boys,General Studies,4595,D,18.1
201314,Academic year,National,E92000001,England,Final,All schools,Girls,General Studies,4421,D,20.6
201314,Academic year,National,E92000001,England,Final,All schools,Total,General Studies,9016,D,19.3
201314,Academic year,National,E92000001,England,Final,All schools,Boys,General Studies,4595,E,15.2
201314,Academic year,National,E92000001,England,Final,All schools,Girls,General Studies,4421,E,14.3
201314,Academic year,National,E92000001,England,Final,All schools,Total,General Studies,9016,E,14.8
201314,Academic year,National,E92000001,England,Final,All schools,Boys,General Studies,4595,F,12.5
201314,Academic year,National,E92000001,England,Final,All schools,Girls,General Studies,4421,F,9.3
201314,Academic year,National,E92000001,England,Final,All schools,Total,General Studies,9016,F,10.9
201314,Academic year,National,E92000001,England,Final,All schools,Boys,General Studies,4595,G,9.9
201314,Academic year,National,E92000001,England,Final,All schools,Girls,General Studies,4421,G,4.6
201314,Academic year,National,E92000001,England,Final,All schools,Total,General Studies,9016,G,7.3
201314,Academic year,National,E92000001,England,Final,All schools,Boys,General Studies,4595,Covid impacted,z
201314,Academic year,National,E92000001,England,Final,All schools,Girls,General Studies,4421,Covid impacted,z
201314,Academic year,National,E92000001,England,Final,All schools,Total,General Studies,9016,Covid impacted,z
201314,Academic year,National,E92000001,England,Final,All schools,Boys,Geography,112281,91AstarG,98.9
201314,Academic year,National,E92000001,England,Final,All schools,Girls,Geography,96959,91AstarG,99.3
201314,Academic year,National,E92000001,England,Final,All schools,Total,Geography,209240,91AstarG,99.1
201314,Academic year,National,E92000001,England,Final,All schools,Boys,Geography,112281,94AstarC,65.3
201314,Academic year,National,E92000001,England,Final,All schools,Girls,Geography,96959,94AstarC,73.6
201314,Academic year,National,E92000001,England,Final,All schools,Total,Geography,209240,94AstarC,69.1
201314,Academic year,National,E92000001,England,Final,All schools,Boys,Geography,112281,97AstarA,22.3
201314,Academic year,National,E92000001,England,Final,All schools,Girls,Geography,96959,97AstarA,31.9
201314,Academic year,National,E92000001,England,Final,All schools,Total,Geography,209240,97AstarA,26.8
201314,Academic year,National,E92000001,England,Final,All schools,Boys,Geography,112281,9 to 5,z
201314,Academic year,National,E92000001,England,Final,All schools,Girls,Geography,96959,9 to 5,z
201314,Academic year,National,E92000001,England,Final,All schools,Total,Geography,209240,9 to 5,z
201314,Academic year,National,E92000001,England,Final,All schools,Boys,Geography,112281,Astar,7.3
201314,Academic year,National,E92000001,England,Final,All schools,Girls,Geography,96959,Astar,12.2
201314,Academic year,National,E92000001,England,Final,All schools,Total,Geography,209240,Astar,9.6
201314,Academic year,National,E92000001,England,Final,All schools,Boys,Geography,112281,A,15
201314,Academic year,National,E92000001,England,Final,All schools,Girls,Geography,96959,A,19.7
201314,Academic year,National,E92000001,England,Final,All schools,Total,Geography,209240,A,17.2
201314,Academic year,National,E92000001,England,Final,All schools,Boys,Geography,112281,B,19.7
201314,Academic year,National,E92000001,England,Final,All schools,Girls,Geography,96959,B,21.2
201314,Academic year,National,E92000001,England,Final,All schools,Total,Geography,209240,B,20.4
201314,Academic year,National,E92000001,England,Final,All schools,Boys,Geography,112281,C,23.3
201314,Academic year,National,E92000001,England,Final,All schools,Girls,Geography,96959,C,20.4
201314,Academic year,National,E92000001,England,Final,All schools,Total,Geography,209240,C,22
201314,Academic year,National,E92000001,England,Final,All schools,Boys,Geography,112281,D,16.4
201314,Academic year,National,E92000001,England,Final,All schools,Girls,Geography,96959,D,12.6
201314,Academic year,National,E92000001,England,Final,All schools,Total,Geography,209240,D,14.6
201314,Academic year,National,E92000001,England,Final,All schools,Boys,Geography,112281,E,9.5
201314,Academic year,National,E92000001,England,Final,All schools,Girls,Geography,96959,E,7.3
201314,Academic year,National,E92000001,England,Final,All schools,Total,Geography,209240,E,8.5
201314,Academic year,National,E92000001,England,Final,All schools,Boys,Geography,112281,F,5.1
201314,Academic year,National,E92000001,England,Final,All schools,Girls,Geography,96959,F,4
201314,Academic year,National,E92000001,England,Final,All schools,Total,Geography,209240,F,4.6
201314,Academic year,National,E92000001,England,Final,All schools,Boys,Geography,112281,G,2.6
201314,Academic year,National,E92000001,England,Final,All schools,Girls,Geography,96959,G,1.9
201314,Academic year,National,E92000001,England,Final,All schools,Total,Geography,209240,G,2.3
201314,Academic year,National,E92000001,England,Final,All schools,Boys,Geography,112281,Covid impacted,z
201314,Academic year,National,E92000001,England,Final,All schools,Girls,Geography,96959,Covid impacted,z
201314,Academic year,National,E92000001,England,Final,All schools,Total,Geography,209240,Covid impacted,z
201314,Academic year,National,E92000001,England,Final,All schools,Boys,German,28070,91AstarG,99.5
201314,Academic year,National,E92000001,England,Final,All schools,Girls,German,30450,91AstarG,99.7
201314,Academic year,National,E92000001,England,Final,All schools,Total,German,58520,91AstarG,99.6
201314,Academic year,National,E92000001,England,Final,All schools,Boys,German,28070,94AstarC,68.4
201314,Academic year,National,E92000001,England,Final,All schools,Girls,German,30450,94AstarC,78.5
201314,Academic year,National,E92000001,England,Final,All schools,Total,German,58520,94AstarC,73.7
